Measured Depth m,Weight on Bit kkgf,Average Rotary Speed rpm,Mud Flow In L/min,UCS,Rate of Penetration m/h
3191.1,7.2,254.18,2077.2,93.8541842,19.6
3191.1,7.3,254.18,2077.2,93.11790893,19.6
3191.2,7.3,254.18,2077.2,91.63525077,19.6
3191.3,7.3,254.18,2077.2,90.60791843,19.6
3191.3,7.2,254.18,2077.2,90.25655709,19.6
3191.4,7.4,254.3,2077.2,89.65240373,19.5
3191.5,7.4,254.3,2077.2,88.89386874,19.5
3191.6,7.4,254.3,2077.2,88.41153362,19.5
3191.6,7.7,254.3,2077.2,87.79669616,19.6
3191.7,7.7,254.3,2077.2,86.88630739,19.6
3191.7,7.8,254.72,2077.2,86.55477054,19.6
3191.8,7.8,254.72,2077.2,86.51604063,19.6
3191.9,7.8,254.72,2077.2,85.94402089,19.6
3191.9,7.4,254.72,2077.2,86.64802753,19.3
3192,8.1,254.72,2077.2,87.60424731,18.8
3192.1,8.1,254.72,2077.2,88.91309227,18.8
3192.2,8.1,254.72,2077.2,89.60648517,18.8
3192.2,7.9,254.42,2077.2,90.44270406,18.3
3192.3,7.9,254.42,2077.2,91.12449501,18.3
3192.4,7,254.42,2077.2,91.9911575,18.6
3192.5,7.1,254.42,2077.2,92.7802876,19.4
3192.6,7.1,254.81,2077.2,94.0440688,19.4
3192.6,7.6,254.81,2077.2,94.79037613,19.5
3192.7,7.6,254.81,2077.2,95.27851744,19.5
3192.8,7.6,254.81,2077.2,95.59730619,19.5
3192.8,7.7,254.81,2077.2,95.32672015,19.4
3192.9,7.7,254.21,2077.2,95.6908121,19.4
3192.9,7.2,254.21,2077.2,96.10334626,19.4
3193,7.2,254.75,2077.2,96.44219553,19.4
3193.1,7.6,254.75,2077.2,96.57184913,19.3
3193.2,7.6,254.75,2077.2,96.28347707,19.3
3193.2,8.1,254.75,2077.2,95.45674731,19.1
3193.3,8.1,254.75,2077.2,94.42920818,19.1
3193.4,8.1,254.75,2077.2,93.74884102,19.1
3193.4,7.7,254.75,2077.2,93.11725767,18.8
3193.5,7.7,254.75,2077.2,92.89140969,18.8
3193.5,7.9,254.75,2077.2,92.42698715,18.8
3193.6,7.9,254.8,2077.2,91.80439654,18.8
3193.7,7.2,254.8,2077.2,91.2486681,19.3
3193.8,7.2,254.8,2077.2,90.75464245,19.3
3193.8,7.6,254.81,2077.2,90.50912193,19.3
3193.9,7.6,254.81,2077.2,90.42663758,19.3
3194,8,254.81,2077.2,90.72759603,19.4
3194.1,8,254.81,2077.2,91.28626833,19.4
3194.2,7.8,254.81,2077.2,92.14767833,19.4
3194.3,7.3,254.81,2077.2,92.38568745,19.1
3194.4,7.3,254.81,2077.2,92.60351416,19.1
3194.5,7.7,254.81,2077.2,93.13360121,17.8
3194.6,7.7,254.81,2077.2,93.21211994,17.8
3194.6,7.4,254.81,2077.2,93.47918959,17.2
3194.7,7.4,254.81,2077.2,93.48048609,17.2
3194.8,8.1,254.3,2077.2,93.53055034,17.3
3194.9,7.1,254.3,2077.2,93.57585718,17.5
3195,7.1,254.3,2077.2,93.29423873,17.5
3195.1,7.1,254.3,2077.2,92.90070937,17.5
3195.1,6.7,254.3,2077.2,92.22590025,18.8
3195.2,6.7,254.3,2077.2,91.2916731,18.8
3195.2,6.5,254.5,2077.2,90.4440038,19.6
3195.3,6.5,254.5,2077.2,90.05300246,19.6
3195.4,6.5,254.5,2077.2,89.80938682,19.6
3195.4,6.4,254.5,2077.2,89.76787582,19.7
3195.5,6.4,254.5,2077.2,90.01526993,19.7
3195.5,6.2,254.5,2077.2,90.87775679,19.7
3195.6,6.2,254.22,2077.2,91.61094204,19.7
3195.7,6.2,254.22,2077.2,91.74703423,19.7
3195.7,6.1,254.22,2077.2,92.46701258,19.7
3195.8,6.1,254.22,2077.2,91.96670848,19.7
3195.8,5.7,254.22,2077.2,92.11203182,19.7
3195.9,5.7,254.13,2077.2,91.80680168,19.7
3196,5.7,254.13,2077.2,91.46069236,19.7
3196,5.6,254.13,2077.2,90.68680374,19.7
3196.1,5.6,254.13,2077.2,89.85108225,19.7
3196.1,6.4,254.13,2077.2,89.25050306,19.7
3196.2,6.4,254.13,2077.2,88.45245373,19.7
3196.3,6.5,254.52,2077.2,87.92393147,19.7
3196.4,6.5,254.52,2077.2,87.62975013,19.7
3196.5,6.5,254.52,2077.2,87.47111465,19.7
3196.6,6.5,254.52,2077.2,87.23038739,19.7
3196.6,6.6,254.52,2077.2,86.74580224,19.7
3196.7,6.6,254.52,2077.2,86.86421467,19.7
3196.7,6.9,254.52,2077.2,86.9453545,19.7
3196.8,6.9,254.52,2077.2,86.94465678,19.7
3196.9,6.9,254.52,2077.2,86.49175059,19.7
3197,6.9,254.88,2077.2,85.87086651,19.7
3197,7.3,254.88,2077.2,85.02516653,19.7
3197.1,7.3,254.88,2077.2,83.71306891,19.7
3197.2,7.2,254.88,2077.2,82.48377846,19.7
3197.3,7.2,254.88,2077.2,81.34525034,19.7
3197.4,7.4,254.88,2077.2,80.23279613,19.6
3197.5,7.4,254.88,2077.2,79.67849778,19.6
3197.5,7.8,254.64,2077.2,79.51051667,19.5
3197.6,7.8,254.64,2077.2,80.5914181,19.5
3197.7,7.3,254.64,2077.2,82.25388984,19.4
3197.8,7.3,254.64,2077.2,84.40972891,19.4
3197.8,7.7,254.4,2077.2,86.35990724,19.2
3197.9,7.7,254.4,2077.2,88.08438766,19.2
3198,7.8,254.4,2077.2,89.5146586,19
3198.1,7.8,254.4,2077.2,90.5022341,19
3198.1,7.5,254.4,2077.2,91.70109073,18.3
3198.2,7.5,254.91,2077.2,92.86659807,18.3
3198.3,7.5,254.91,2077.2,93.0609755,18.3
3198.3,7.6,254.91,2077.2,93.28898362,18.2
3198.4,7.6,254.91,2077.2,93.07152772,18.2
3198.4,7.5,254.91,2077.2,93.1306584,18.9
3198.5,7.5,254.91,2077.2,92.94695425,18.9
3198.6,7.5,254.91,2077.2,92.95499506,18.9
3198.6,7.3,254.57,2077.2,93.03939183,19
3198.7,7.3,254.57,2077.2,93.39273452,19
3198.7,7.6,254.57,2077.2,93.98766178,18.9
3198.8,7.6,254.57,2077.2,94.38311833,18.9
3198.9,7,254.51,2077.2,94.59601198,18.8
3199,7,254.51,2077.2,94.3586405,18.8
3199.1,7.1,254.51,2077.2,93.62823248,19.1
3199.2,7.1,254.51,2077.2,92.22012751,19.1
3199.2,6.7,254.51,2077.2,91.15299178,19.6
3199.3,6.7,254.51,2077.2,90.2070164,19.6
3199.4,6.5,254.51,2077.2,89.41585144,19.7
3199.5,5.9,254.51,2077.2,88.98930708,19.7
3199.6,5.9,254.47,2077.2,88.79361688,19.7
3199.6,6.2,254.47,2077.2,88.64138003,19.7
3199.7,6.2,254.47,2077.2,89.15097831,19.7
3199.8,6,254.47,2077.2,89.81073366,19.7
3199.9,6,254.47,2077.2,90.85562506,19.7
3199.9,5.7,254.47,2077.2,91.8000875,19.7
3200,5.7,255,2077.2,92.61836129,19.7
3200.1,5.7,255,2077.2,93.50019554,19.7
3200.1,5.5,254.48,2077.2,93.61820594,19.7
3200.2,5.5,254.48,2077.2,93.47834878,19.7
3200.2,5.2,254.48,2077.2,92.85772053,19.7
3200.3,5.2,254.48,2077.2,92.54564525,19.7
3200.4,5.2,254.48,2077.2,91.85687471,19.7
3200.5,5.3,254.48,2077.2,91.38365987,19.7
3200.6,5.4,254.26,2077.2,90.80012574,19.7
3200.7,5.8,254.26,2077.2,90.57055774,19.7
3200.8,5.8,254.26,2077.2,90.14914961,19.7
3200.9,5.6,254.26,2077.2,89.79078664,19.7
3201,5.6,254.26,2077.2,89.50917978,19.7
3201.1,5.6,254.31,2077.2,88.71109718,19.7
3201.2,5.7,254.31,2077.2,87.64526694,19.7
3201.3,5.7,254.31,2077.2,86.54129721,19.7
3201.3,5.9,254.29,2077.2,85.73498813,19.7
3201.4,5.9,254.29,2077.2,84.8494741,19.7
3201.5,5.9,254.29,2077.2,84.32276754,19.7
3201.5,6,254.29,2077.2,84.31781476,19.7
3201.6,6,254.29,2077.2,84.83486486,19.7
3201.6,5.7,254.29,2077.2,85.69851754,19.7
3201.7,5.7,254.29,2077.2,87.21859313,19.7
3201.8,5.7,254.29,2077.2,88.83949782,19.7
3201.8,5.9,254.29,2077.2,90.57717591,19.7
3201.9,6.4,254.66,2077.2,92.58254393,19.7
3202,6.4,254.66,2077.2,93.93757299,19.7
3202.1,6.7,254.73,2077.2,94.84399232,19.7
3202.2,6.7,254.73,2077.2,95.20384542,19.7
3202.3,6.5,254.73,2077.2,95.01512621,19.7
3202.4,6.9,254.73,2077.2,94.42414329,19.6
3202.5,6.9,254.73,2077.2,93.64429584,19.6
3202.6,7.2,254.73,2077.2,93.23293352,19.6
3202.7,7.3,254.53,2077.2,92.95296791,19.5
3202.8,7.3,254.53,2077.2,92.74432351,19.5
3202.8,7,254.53,2077.2,92.12127461,19.5
3202.9,7,254.53,2077.2,91.46789907,19.5
3203,7,254.53,2077.2,90.19669003,19.5
3203,7.2,254.59,2077.2,88.27650568,19.9
3203.1,7.2,254.59,2077.2,85.54982878,19.9
3203.1,7.3,254.59,2077.2,82.68842834,19.9
3203.2,7.3,254.59,2077.2,79.82516044,19.9
3203.3,7.3,254.59,2077.2,77.20404215,19.9
3203.3,7.2,254.32,2077.2,75.36244688,20.1
3203.4,7.2,254.32,2077.2,74.28007324,20.1
3203.4,6.9,254.32,2077.2,74.29668735,20.6
3203.5,6.9,254.32,2077.2,75.42581573,20.6
3203.6,6.9,254.32,2077.2,77.49451339,20.6
3203.6,6.5,254.32,2077.2,80.90124121,20.7
3203.7,6.5,254.32,2077.2,84.52833518,20.7
3203.8,6.4,254.32,2077.2,88.55635841,20.8
3203.9,6.4,254.52,2077.2,93.16052944,20.8
3203.9,6.1,254.52,2077.2,96.51175884,20.8
3204,6.1,254.6,2077.2,99.14396844,20.8
3204.1,6.1,254.6,2077.2,100.2540886,20.8
3204.2,6.1,254.6,2077.2,100.5524511,20.8
3204.2,5.9,254.6,2077.2,99.8139536,20.8
3204.3,5.9,254.6,2077.2,98.45290515,20.8
3204.4,6,254.6,2077.2,96.72693529,20.8
3204.5,6,254.72,2077.2,94.72141312,20.8
3204.5,6.2,254.72,2077.2,93.12179598,20.8
3204.7,6.2,254.72,2077.2,91.5779907,20.8
3204.8,6.2,254.72,2077.2,89.99701486,20.8
3204.8,6.3,254.72,2077.2,88.48852056,20.8
3204.9,6.3,254.72,2077.2,87.29728933,20.8
3205,6.4,254.24,2077.2,86.3396461,20.8
3205.1,6.4,254.24,2077.2,85.99398405,20.8
3205.2,6.4,254.24,2077.2,86.31975837,20.8
3205.3,5.8,248.77,2077.2,87.3839642,20.8
3205.4,5.8,248.77,2077.2,88.72648981,20.8
3205.5,6.2,248.77,2077.2,90.4259275,20.8
3205.7,5.9,248.77,2077.2,91.90569711,20.8
3205.7,6.2,248.77,2077.2,93.42419796,20.8
3205.8,6.2,248.77,2077.2,94.97200998,20.8
3205.9,6.2,248.77,2077.2,95.5784052,20.8
3205.9,6.3,244.5,2077.2,95.71526374,20.8
3206,6.3,244.5,2077.2,95.58658,20.8
3206.1,6.5,244.5,2077.2,94.98499655,20.8
3206.2,6.5,244.5,2077.2,94.01701226,20.8
3206.2,7.1,244.44,2077.2,93.13697905,20.7
3206.3,7.1,244.44,2077.2,92.23443215,20.7
3206.4,7.2,244.44,2077.2,91.67946199,20.4
3206.5,7.2,244.44,2077.2,91.39554484,20.4
3206.5,7,244.44,2077.2,91.24245839,19.6
3206.6,7,244.44,2077.2,91.07987037,19.6
3206.6,7.2,244.44,2077.2,90.58524034,19.3
3206.7,7.2,244.68,2077.2,89.45433676,19.3
3206.8,7.2,244.68,2077.2,88.36435138,19.3
3206.8,6.6,244.68,2077.2,87.216409,19.6
3206.9,6.6,244.15,2077.2,85.60892975,19.6
3207,6.5,244.15,2077.2,84.47834946,19.8
3207.1,6.5,244.15,2077.2,83.38911484,19.8
3207.2,7.2,244.15,2077.2,81.47880396,20.1
3207.3,7.5,244.15,2077.2,79.97582488,20.2
3207.4,7.5,244.15,2077.2,78.81485645,20.2
3207.4,7.4,244.15,2077.2,77.91795337,19.8
3207.5,7.4,244.15,2077.2,78.18548722,19.8
3207.6,7.5,244.33,2077.2,79.5399407,19.6
3207.7,7.2,244.33,2077.2,82.27149434,19.5
3207.8,7.2,244.33,2077.2,85.82888719,19.5
3207.9,7.2,244.33,2077.2,90.1531855,19.5
3207.9,7,244.33,2077.2,92.78362982,19.6
3208,7.1,244.33,2077.2,95.31702144,19.9
3208.1,7.1,244.33,2077.2,97.72260821,19.9
3208.2,7.1,244.28,2077.2,98.32379323,19.9
3208.2,6.8,244.28,2077.2,98.5089385,20
3208.3,6.8,244.28,2077.2,98.44539096,20
3208.3,7,244.28,2077.2,97.86574844,19.9
3208.4,7,244.28,2077.2,96.8827343,19.9
3208.5,7,244.67,2077.2,95.77453651,19.9
3208.5,7,244.67,2077.2,94.25314813,20.2
3208.6,7,244.67,2077.2,92.65816607,20.2
3208.6,6.9,244.67,2077.2,91.1798237,20.5
3208.7,6.9,244.67,2077.2,90.58047065,20.5
3208.8,6.9,244.66,2077.2,90.43475922,20.5
3208.8,7,244.66,2077.2,90.69484518,20.6
3208.9,7,244.66,2077.2,91.3810714,20.6
3208.9,6.8,244.66,2077.2,92.29907868,20.6
3209,6.8,244.66,2077.2,93.3115857,20.6
3209.1,6.8,244.66,2077.2,93.87903767,20.6
3209.2,6.8,244.33,2077.2,94.18724053,20.6
3209.2,6.7,244.33,2077.2,94.4514225,20.8
3209.4,6.8,244.33,2077.2,94.72329934,20.8
3209.5,6.8,244.33,2077.2,95.15440292,20.8
3209.6,6.7,244.33,2077.2,95.42335371,20.7
3209.7,6.7,244.33,2077.2,95.54365642,20.7
3209.7,6.8,244.33,2077.2,95.35134459,20.7
3209.8,6.8,244.33,2077.2,95.05822793,20.7
3209.8,6.9,244.33,2077.2,94.43029739,20.7
3209.9,6.9,244.35,2077.2,93.66929273,20.7
3210,7,244.35,2077.2,93.14453032,20.7
3210.1,7,244.35,2077.2,92.814306,20.7
3210.2,6.9,244.35,2077.2,92.65671257,20.7
3210.3,7.2,244.35,2077.2,92.84497478,20.3
3210.4,7.2,244.35,2077.2,92.90236564,20.3
3210.5,7.1,244.35,2077.2,92.6988404,19.7
3210.6,7.1,244.35,2077.2,92.53620019,19.7
3210.6,6.8,244.35,2077.2,92.39604175,19.7
3210.7,6.8,244.67,2077.2,92.40067435,19.7
3210.8,6.8,244.67,2077.2,92.62488943,19.7
3210.8,6.8,244.67,2077.2,92.76638719,19.8
3210.9,6.8,244.52,2077.2,92.62638282,19.8
3210.9,6.6,244.52,2077.2,91.83209546,19.8
3211,6.6,244.52,2077.2,90.76076354,19.8
3211.1,6.2,244.52,2077.2,89.53979073,19.9
3211.2,6.1,242.86,2077.2,88.002542,19.9
3211.3,6.1,242.86,2077.2,86.47261814,19.9
3211.4,6.1,242.86,2077.2,84.54217612,19.9
3211.5,6.1,242.86,2077.2,82.43863408,19.9
3211.5,6.7,234.51,2077.2,80.24205468,19.9
3211.6,6.7,234.51,2077.2,78.99587421,19.9
3211.7,6.9,234.51,2077.2,77.77442842,19.9
3211.8,6.9,234.51,2077.2,76.74931564,19.9
3211.9,6.9,234.51,2077.2,76.11646695,19.9
3212,6.9,234.51,2077.2,75.17638497,19.9
3212,6.8,234.51,2077.2,74.16960579,19.9
3212.1,6.8,234.51,2077.2,73.50687462,19.9
3212.2,6.7,234.51,2077.2,73.05556414,19.9
3212.3,6.5,234.63,2077.2,72.90403122,19.7
3212.4,6.5,234.63,2077.2,72.9176228,19.7
3212.5,6.5,234.63,2077.2,73.3340677,19.7
3212.6,6.5,234.63,2077.2,74.04889727,19.7
3212.6,7.2,234.63,2077.2,74.58768034,19.8
3212.7,7.2,234.63,2077.2,74.912407,19.8
3212.7,7.4,234.58,2077.2,75.0248921,19.7
3212.8,7.4,234.58,2077.2,74.37433015,19.7
3212.9,7.4,234.58,2077.2,73.35675046,19.7
3212.9,6.8,234.58,2077.2,72.0063426,18.8
3213,6.8,234.58,2077.2,71.1642007,18.8
3213.1,7.3,234.38,2077.2,70.43032046,18.5
3213.2,7.3,234.38,2077.2,69.80986742,18.5
3213.2,7,234.38,2077.2,69.60034475,18.2
3213.3,7,234.38,2077.2,69.33236536,18.2
3213.5,7.4,234.38,2077.2,68.90769134,18.1
3213.6,6.7,234.38,2077.2,68.41513517,18.8
3213.7,7.3,234.48,2077.2,68.05867768,19
3213.8,7.3,234.48,2077.2,68.00465575,19
3213.8,7.2,234.48,2077.2,68.0316349,18.3
3213.9,7.2,234.48,2077.2,68.23509714,18.3
3214,6.8,234.48,2077.2,68.56747817,17.8
3214.1,6.8,234.49,2077.2,68.7197163,17.8
3214.1,7.1,234.49,2077.2,68.62058088,18.4
3214.2,7.1,234.49,2077.2,68.38358258,18.4
3214.3,7.1,234.31,2077.2,68.4376381,18.4
3214.3,6.7,234.31,2077.2,68.42353444,18.7
3214.4,6.7,234.31,2077.2,68.30839978,18.7
3214.4,7.1,234.61,2077.2,68.11698879,19.4
3214.5,7.1,234.61,2077.2,67.97809642,19.4
3214.6,7.1,234.61,2077.2,67.80631358,20.3
3214.7,7.1,234.61,2077.2,67.65548228,20.3
3214.7,7.3,234.61,2077.2,67.52591377,21.8
3214.8,7.3,234.61,2077.2,67.31002399,21.8
3214.9,7.3,234.61,2077.2,67.17213146,23.4
3215,7.3,234.67,2077.2,67.06455097,23.4
3215,7.4,234.67,2077.2,66.77342605,23.3
3215.1,7.4,234.67,2077.2,66.61619145,23.3
3215.2,7.6,234.67,2077.2,66.55211312,22.5
3215.3,7.6,234.62,2077.2,66.46843037,22.5
3215.3,7.1,234.62,2077.2,66.32474413,22.6
3215.4,7.1,234.62,2077.2,66.08688902,22.6
3215.5,7.5,234.62,2077.2,65.78039116,22.9
3215.6,7.5,234.35,2077.2,65.5193633,22.9
3215.8,7.6,234.35,2077.2,65.30565458,24
3215.9,7.6,234.35,2077.2,65.18131604,24
3215.9,7.8,234.35,2077.2,65.18934169,23.8
3216,7.8,234.35,2077.2,65.38482213,23.8
3216.1,8.1,234.4,2077.2,65.59998647,24
3216.2,8.1,234.4,2077.2,65.78893436,24
3216.3,7.6,234.4,2077.2,65.92399905,24.6
3216.4,7.6,234.4,2077.2,65.96403834,24.6
3216.4,7.7,234.4,2077.2,65.9237938,24.1
3216.5,7.7,234.4,2077.2,65.93788089,24.1
3216.6,7.8,234.4,2077.2,65.99682249,24.4
3216.7,7.8,234.4,2077.2,66.08072153,24.4
3216.8,7.9,234.4,2077.2,66.28870592,25
3216.9,7.4,234.4,2077.2,66.70358722,25.1
3217,7.4,234.4,2077.2,67.17135572,25.1
3217,7.9,234.69,2077.2,67.44185279,25.1
3217.1,7.9,234.69,2077.2,67.73580688,25.1
3217.2,8.1,234.71,2077.2,68.00325252,24.9
3217.3,8.1,234.71,2077.2,68.01477877,24.9
3217.3,7.5,234.71,2077.2,68.11965544,25
3217.4,7.5,234.71,2077.2,68.25979199,25
3217.5,7.5,234.71,2077.2,68.46463714,25
3217.5,7.9,234.71,2077.2,68.68712206,24.9
3217.6,7.9,234.71,2077.2,68.92887445,24.9
3217.6,7.8,234.71,2077.2,68.81880944,25.2
3217.7,7.8,234.71,2077.2,68.79452135,25.2
3217.8,8.1,234.71,2077.2,68.79102449,25.6
3217.9,8.1,234.57,2077.2,69.26914611,25.6
3217.9,7.6,234.57,2077.2,69.68810776,25.4
3218,7.6,234.57,2077.2,70.07836243,25.4
3218.1,7.6,234.57,2077.2,70.73199111,25.4
3218.1,7.7,234.34,2077.2,71.13086492,25.2
3218.2,8,234.34,2077.2,71.20596527,25.3
3218.3,8,234.34,2077.2,70.8758003,25.3
3218.4,7.8,234.32,2077.2,70.66500183,25.4
3218.5,7.8,234.32,2077.2,70.12015442,25.4
3218.5,8.2,234.32,2077.2,69.61719057,24.7
3218.6,8.2,234.32,2077.2,69.24687982,24.7
3218.7,8.2,234.32,2077.2,69.04376094,24.7
3218.7,8.1,234.32,2077.2,68.87478131,23.6
3218.8,8.1,234.32,2077.2,68.70804512,23.6
3218.8,8.2,234.32,2077.2,68.41736913,23.1
3218.9,8.2,234.32,2077.2,67.82882215,23.1
3219,8.2,235.11,2077.2,67.11997975,23.1
3219,8,235.11,2077.2,66.19171538,23.7
3219.1,8,235.11,2077.2,65.06487259,23.7
3219.1,7.4,235.11,2077.2,63.90896587,24.3
3219.2,7.4,235.11,2077.2,62.98151635,24.3
3219.3,7.4,235.11,2077.2,62.1360061,24.3
3219.3,7.9,235.11,2077.2,61.39859077,25.2
3219.4,7.9,235.11,2077.2,61.01324208,25.2
3219.5,7.6,254.47,2077.2,60.79255059,26
3219.6,7.6,254.47,2077.2,60.67326183,26
3219.6,7.8,254.47,2077.2,60.53923293,25.9
3219.7,7.8,254.47,2077.2,60.47967414,25.9
3219.8,8.2,254.47,2077.2,60.47738172,25.6
3219.9,8.2,254.47,2077.2,60.48109927,25.6
3219.9,8.1,254.47,2077.2,60.70454999,25.1
3220,8.1,254.47,2077.2,61.12785089,25.1
3220.1,8.1,254.47,2077.2,61.93845619,24.7
3220.2,8.1,254.24,2077.2,62.85545999,24.7
3220.2,7.7,254.24,2077.2,63.91271267,22.6
3220.3,7.7,254.24,2077.2,64.82694353,22.6
3220.4,6.8,254.24,2077.2,65.60148991,16.9
3220.5,6.8,254.24,2077.2,66.18971169,16.9
3220.5,6.2,254.24,2077.2,66.51958823,14.5
3220.6,6.2,254.24,2077.2,66.76312491,14.5
3220.7,6.3,254.24,2077.2,67.01138628,14.9
3220.8,6.3,254.24,2077.2,67.14334293,14.9
3220.8,6.4,254.47,2077.2,67.2238329,14.9
3220.9,6.4,254.47,2077.2,67.26983423,14.9
3221,6.1,254.47,2077.2,67.39175352,14.9
3221.1,6.1,254.47,2077.2,67.59135653,14.9
3221.1,6.2,254.47,2077.2,67.96973055,14.9
3221.2,6.2,254.47,2077.2,68.36817764,14.9
3221.3,6.2,254.47,2077.2,68.76273813,14.9
3221.3,6.9,254.47,2077.2,69.12931274,14.9
3221.4,6.9,254.47,2077.2,69.19951453,14.9
3221.5,5,254.47,2077.2,69.18802044,18.3
3221.6,5.6,254.65,2077.2,69.12353198,18.9
3221.7,5.6,254.65,2077.2,69.10118343,18.9
3221.7,5.8,254.65,2077.2,69.07831674,19.6
3221.8,5.8,254.65,2077.2,68.92178854,19.6
3221.9,6.1,254.65,2077.2,69.03719275,19.7
3222,6.1,254.65,2077.2,69.04951942,19.7
3222,6,255,2077.2,68.8379848,19.7
3222.1,6,255,2077.2,68.59224197,19.7
3222.2,6,255,2077.2,68.5214776,19.7
3222.2,5.9,255,2077.2,68.35533806,19.7
3222.3,5.9,254.51,2077.2,68.04278654,19.7
3222.3,6.2,254.51,2077.2,67.64659321,20.5
3222.4,6.2,254.51,2077.2,67.05646944,20.5
3222.5,6.2,254.51,2077.2,66.44614845,20.5
3222.5,5.7,254.84,2077.2,65.79328259,22.3
3222.6,5.7,254.84,2077.2,64.93046405,22.3
3222.7,5.9,254.84,2077.2,64.14409658,24
3222.8,5.9,254.84,2077.2,63.5127472,24
3222.8,5.9,254.04,2077.2,62.85046088,25.1
3223,6.4,253.53,2077.2,62.13832994,26.5
3223.1,6.4,253.53,2077.2,61.33483975,26.5
3223.1,6.5,253.53,2077.2,60.7672632,27.7
3223.2,6.5,253.53,2077.2,60.29253319,27.7
3223.3,5.8,253.53,2077.2,59.91360328,27.8
3223.4,5.8,254.11,2077.2,59.9200084,27.8
3223.4,6.4,254.11,2077.2,59.96489733,28.2
3223.5,6.4,255.63,2077.2,59.86296251,28.2
3223.6,6.4,253.66,2077.2,60.00603811,28.2
3223.6,7.4,253.66,2077.2,60.27741648,29.2
3223.7,7.4,253.66,2077.2,60.74264334,29.2
3223.7,8.2,253.66,2077.2,61.38986705,29.7
3223.8,8.2,254.15,2077.2,62.21678233,29.7
3223.9,8.6,254.15,2077.2,63.52029193,29.7
3224,8.6,254.34,2077.2,64.81092221,29.7
3224,8.8,254.34,2077.2,66.11770039,29.7
3224.1,8.8,254.34,2077.2,67.63978651,29.7
3224.2,8.6,254.34,2077.2,68.74157947,29.7
3224.3,8.6,254.34,2077.2,69.64744749,29.6
3224.4,8.6,254.34,2077.2,70.75254601,29.6
3224.5,8.6,254,2077.2,71.68635076,29.6
3224.5,9.1,254,2077.2,72.39818127,29.3
3224.6,9.1,255.17,2077.2,73.36692057,29.3
3224.7,9.3,255.17,2077.2,74.09840813,29.2
3224.8,9.3,255.17,2077.2,74.97291052,29.2
3224.9,9.4,253.18,2077.2,76.03161996,29.3
3225,9.2,253.18,2077.2,76.61845299,29.5
3225.1,8.5,253.18,2077.2,77.44745231,29.7
3225.2,8.5,254.2,2077.2,77.5667616,29.7
3225.3,8.5,254.9,2077.2,77.08598592,29.7
3225.4,8.5,254.9,2077.2,76.21296986,29.7
3225.4,9.1,254.9,2077.2,75.21424501,29.7
3225.5,9.1,252.72,2077.2,74.27185403,29.7
3225.5,9.4,252.27,2077.2,73.15218967,29.7
3225.6,9.4,254.76,2077.2,72.39163037,29.7
3225.7,9.4,254.76,2077.2,71.56052661,29.7
3225.7,9.8,250.25,2077.2,70.88222879,29.5
3225.8,9.8,250.25,2077.2,70.30165931,29.5
3225.9,10.2,243.76,2077.2,69.77674006,29.1
3226,10.2,243.76,2077.2,69.3570729,29.1
3226,10.3,243.76,2077.2,69.050842,28.7
3226.1,10.3,250.67,2077.2,68.92150766,28.7
3226.2,10.3,250.67,2077.2,69.06406943,28.7
3226.2,9.7,254.09,2077.2,69.39008767,28
3226.3,9.7,254.09,2077.2,69.8409177,27.6
3226.4,9.7,254.19,2077.2,70.45634712,27.6
3226.5,10.2,254.19,2077.2,70.7261303,27.3
3226.6,10.2,254.19,2077.2,70.74051154,27.3
3226.6,9.6,247.26,2077.2,70.55378035,26.8
3226.7,9.6,247.26,2077.2,69.9876673,26.8
3226.8,9.6,243.81,2077.2,69.21940073,26.8
3226.8,10.2,254,2077.2,68.07067524,26.3
3226.9,10.2,254,2077.2,66.6043137,26.3
3226.9,10.1,251.81,2077.2,64.99883974,25.3
3227,10.1,237.33,2077.2,63.16529369,25.3
3227.1,9.4,237.33,2077.2,61.53362643,26.3
3227.2,9.4,246.44,2077.2,60.17462682,26.3
3227.2,10.3,252.28,2077.2,59.4759826,26.7
3227.3,10.3,252.28,2077.2,59.12276698,26.7
3227.4,10.3,252.28,2077.2,59.11638143,26.7
3227.4,9.5,251.52,2077.2,59.29940714,25.9
3227.5,9.5,248.79,2077.2,59.60874602,25.9
3227.5,9.9,248.79,2077.2,60.10189368,27.2
3227.6,9.9,248.79,2077.2,60.09184584,27.2
3227.7,9.9,246.81,2077.2,59.81822933,27.2
3227.7,10.1,245.33,2077.2,59.21407751,28.4
3227.8,10.1,245.33,2077.2,58.74550113,28.4
3227.8,9.8,243.65,2077.2,58.2833664,28.4
3227.9,9.8,243.65,2077.2,57.82222755,28.4
3228,9.8,236.16,2077.2,57.99619419,28.4
3228,9,236.16,2077.2,58.28463127,28.3
3228.1,9,236.16,2077.2,58.49448929,28.3
3228.3,9.5,236.35,2077.2,59.11510856,28.8
3228.3,9.3,249.68,2077.2,59.83880382,29.3
3228.4,9.3,249.68,2077.2,60.4074053,29.3
3228.4,9.7,249.68,2077.2,61.42284386,29.5
3228.5,9.7,253.72,2077.2,62.60954422,29.5
3228.6,9.7,252.66,2077.2,63.66980788,29.5
3228.6,9.8,252.66,2077.2,64.58502455,29.6
3228.7,9.8,252.66,2077.2,65.36458768,29.6
3228.7,9.6,254.2,2077.2,65.57211643,29.5
3228.8,9.6,254.2,2077.2,65.33801486,29.5
